"champ";"statut";"annee";"periode";"date du resultat";"ipe";libel;annee;mois;COUNT;PERCENT;noligne;nonval;count1;evol;per_comp;finess_comp;date_comp;temp_comp
"had";"dgf";"2022";"11";"2023/01/03 14:07:17";="800000028";Nombre de RAPSS transmis;2022;5;63;11.413043478;1;;99;-36.36363636;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:17";="800000028";Nb de journées de présence;2022;5;804;;3;;830;-3.13253012;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:17";="800000028";Nombre de RAPSS transmis;2022;6;47;8.5144927536;1;;89;-47.19101124;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:17";="800000028";Nb de journées de présence;2022;6;691;;3;;775;-10.83870968;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:17";="800000028";Nombre de RAPSS transmis;2022;7;44;7.9710144928;1;;84;-47.61904762;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:17";="800000028";Nb de journées de présence;2022;7;791;;3;;705;12.19858156;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:17";="800000028";Nombre de RAPSS transmis;2022;8;55;9.9637681159;1;;87;-36.7816092;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:17";="800000028";Nb de journées de présence;2022;8;786;;3;;797;-1.380175659;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:17";="800000028";Nombre de RAPSS transmis;2022;9;49;8.8768115942;1;;91;-46.15384615;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:17";="800000028";Nb de journées de présence;2022;9;665;;3;;783;-15.07024266;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:17";="800000028";Nombre de RAPSS transmis;2022;10;40;7.2463768116;1;;103;-61.16504854;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:17";="800000028";Nb de journées de présence;2022;10;639;;3;;878;-27.22095672;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:17";="800000028";Nombre de RAPSS transmis;2022;11;48;8.6956521739;1;;104;-53.84615385;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:17";="800000028";Nb de journées de présence;2022;11;777;;3;;853;-8.909730363;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2022/12/22 09:39:11";="800000036";Nombre de RAPSS transmis;2022;1;32;7.6923076923;1;;30;6.6666666667;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:11";="800000036";Nb de journées de présence;2022;1;356;;3;;427;-16.62763466;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:11";="800000036";Nombre de RAPSS transmis;2022;2;38;9.1346153846;1;;31;22.580645161;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:11";="800000036";Nb de journées de présence;2022;2;378;;3;;390;-3.076923077;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:11";="800000036";Nombre de RAPSS transmis;2022;3;31;7.4519230769;1;;45;-31.11111111;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:11";="800000036";Nb de journées de présence;2022;3;381;;3;;508;-25;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:11";="800000036";Nombre de RAPSS transmis;2022;4;53;12.740384615;1;;41;29.268292683;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:11";="800000036";Nb de journées de présence;2022;4;516;;3;;447;15.436241611;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:11";="800000036";Nombre de RAPSS transmis;2022;5;45;10.817307692;1;;27;66.666666667;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:11";="800000036";Nb de journées de présence;2022;5;552;;3;;430;28.372093023;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:11";="800000036";Nombre de RAPSS transmis;2022;6;33;7.9326923077;1;;20;65;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:11";="800000036";Nb de journées de présence;2022;6;516;;3;;502;2.7888446215;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:11";="800000036";Nombre de RAPSS transmis;2022;7;38;9.1346153846;1;;18;111.11111111;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:11";="800000036";Nb de journées de présence;2022;7;497;;3;;401;23.940149626;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:11";="800000036";Nombre de RAPSS transmis;2022;8;34;8.1730769231;1;;26;30.769230769;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:11";="800000036";Nb de journées de présence;2022;8;474;;3;;479;-1.043841336;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:11";="800000036";Nombre de RAPSS transmis;2022;9;40;9.6153846154;1;;26;53.846153846;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:11";="800000036";Nb de journées de présence;2022;9;402;;3;;442;-9.049773756;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:11";="800000036";Nombre de RAPSS transmis;2022;10;33;7.9326923077;1;;19;73.684210526;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:11";="800000036";Nb de journées de présence;2022;10;370;;3;;375;-1.333333333;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:11";="800000036";Nombre de RAPSS transmis;2022;11;39;9.375;1;;28;39.285714286;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:11";="800000036";Nb de journées de présence;2022;11;409;;3;;437;-6.407322654;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 12:54:15";="800000069";Nombre de RAPSS transmis;2022;1;64;9.0523338048;1;;72;-11.11111111;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:15";="800000069";Nb de journées de présence;2022;1;873;;3;;969;-9.907120743;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:15";="800000069";Nombre de RAPSS transmis;2022;2;55;7.7793493635;1;;64;-14.0625;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:15";="800000069";Nb de journées de présence;2022;2;751;;3;;941;-20.19128587;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:15";="800000069";Nombre de RAPSS transmis;2022;3;67;9.4766619519;1;;83;-19.27710843;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:15";="800000069";Nb de journées de présence;2022;3;1013;;3;;1126;-10.03552398;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:15";="800000069";Nombre de RAPSS transmis;2022;4;70;9.900990099;1;;88;-20.45454545;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:15";="800000069";Nb de journées de présence;2022;4;938;;3;;1153;-18.64700781;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:15";="800000069";Nombre de RAPSS transmis;2022;5;61;8.6280056577;1;;81;-24.69135802;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:15";="800000069";Nb de journées de présence;2022;5;934;;3;;1134;-17.6366843;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:15";="800000069";Nombre de RAPSS transmis;2022;6;67;9.4766619519;1;;70;-4.285714286;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:15";="800000069";Nb de journées de présence;2022;6;827;;3;;946;-12.57928118;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:15";="800000069";Nombre de RAPSS transmis;2022;7;70;9.900990099;1;;78;-10.25641026;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:15";="800000069";Nb de journées de présence;2022;7;803;;3;;971;-17.30175077;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:15";="800000069";Nombre de RAPSS transmis;2022;8;60;8.486562942;1;;72;-16.66666667;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:15";="800000069";Nb de journées de présence;2022;8;832;;3;;967;-13.96070321;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:15";="800000069";Nombre de RAPSS transmis;2022;9;62;8.7694483734;1;;53;16.981132075;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:15";="800000069";Nb de journées de présence;2022;9;799;;3;;830;-3.734939759;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:15";="800000069";Nombre de RAPSS transmis;2022;10;71;10.042432815;1;;70;1.4285714286;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:15";="800000069";Nb RAPSS en erreur (*);2022;10;1;0.1414427157;2;1;;;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:15";="800000069";Nb de journées de présence;2022;10;831;;3;;918;-9.477124183;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:15";="800000069";Nombre de RAPSS transmis;2022;11;60;8.486562942;1;;59;1.6949152542;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:15";="800000069";Nb de journées de présence;2022;11;722;;3;;858;-15.85081585;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/26 10:01:30";="800000077";Nombre de RAPSS transmis;2022;1;22;10.091743119;1;;16;37.5;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:30";="800000077";Nb de journées de présence;2022;1;369;;3;;283;30.38869258;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:30";="800000077";Nombre de RAPSS transmis;2022;2;23;10.550458716;1;;21;9.5238095238;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:30";="800000077";Nb de journées de présence;2022;2;398;;3;;336;18.452380952;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:30";="800000077";Nombre de RAPSS transmis;2022;3;23;10.550458716;1;;27;-14.81481481;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:30";="800000077";Nb de journées de présence;2022;3;448;;3;;332;34.939759036;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:30";="800000077";Nombre de RAPSS transmis;2022;4;23;10.550458716;1;;23;0;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:30";="800000077";Nb de journées de présence;2022;4;431;;3;;293;47.098976109;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:30";="800000077";Nombre de RAPSS transmis;2022;5;24;11.009174312;1;;19;26.315789474;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:30";="800000077";Nb de journées de présence;2022;5;394;;3;;328;20.12195122;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:30";="800000077";Nombre de RAPSS transmis;2022;6;24;11.009174312;1;;20;20;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:30";="800000077";Nb de journées de présence;2022;6;326;;3;;372;-12.3655914;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:30";="800000077";Nombre de RAPSS transmis;2022;7;11;5.0458715596;1;;29;-62.06896552;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:30";="800000077";Nb de journées de présence;2022;7;197;;3;;300;-34.33333333;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:30";="800000077";Nombre de RAPSS transmis;2022;8;14;6.4220183486;1;;23;-39.13043478;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:30";="800000077";Nb de journées de présence;2022;8;213;;3;;387;-44.96124031;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:30";="800000077";Nombre de RAPSS transmis;2022;9;22;10.091743119;1;;20;10;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:30";="800000077";Nb de journées de présence;2022;9;263;;3;;236;11.440677966;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:30";="800000077";Nombre de RAPSS transmis;2022;10;20;9.1743119266;1;;15;33.333333333;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:30";="800000077";Nb de journées de présence;2022;10;326;;3;;229;42.358078603;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:30";="800000077";Nombre de RAPSS transmis;2022;11;12;5.504587156;1;;15;-20;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:30";="800000077";Nb de journées de présence;2022;11;216;;3;;189;14.285714286;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/28 15:59:21";="800000085";Nombre de RAPSS transmis;2022;1;48;10.549450549;1;;49;-2.040816327;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:21";="800000085";Nb de journées de présence;2022;1;692;;3;;599;15.525876461;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:21";="800000085";Nombre de RAPSS transmis;2022;2;51;11.208791209;1;;53;-3.773584906;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:21";="800000085";Nb de journées de présence;2022;2;695;;3;;696;-0.143678161;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:21";="800000085";Nombre de RAPSS transmis;2022;3;34;7.4725274725;1;;44;-22.72727273;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:21";="800000085";Nb de journées de présence;2022;3;616;;3;;721;-14.5631068;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:21";="800000085";Nombre de RAPSS transmis;2022;4;32;7.032967033;1;;44;-27.27272727;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:21";="800000085";Nb de journées de présence;2022;4;463;;3;;656;-29.42073171;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:21";="800000085";Nombre de RAPSS transmis;2022;5;44;9.6703296703;1;;45;-2.222222222;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:21";="800000085";Nb de journées de présence;2022;5;568;;3;;657;-13.54642314;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:21";="800000085";Nombre de RAPSS transmis;2022;6;37;8.1318681319;1;;38;-2.631578947;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:21";="800000085";Nb de journées de présence;2022;6;500;;3;;554;-9.747292419;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:21";="800000085";Nombre de RAPSS transmis;2022;7;30;6.5934065934;1;;44;-31.81818182;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:21";="800000085";Nb de journées de présence;2022;7;470;;3;;651;-27.80337942;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:21";="800000085";Nombre de RAPSS transmis;2022;8;43;9.4505494505;1;;40;7.5;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:21";="800000085";Nb de journées de présence;2022;8;694;;3;;598;16.053511706;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:21";="800000085";Nombre de RAPSS transmis;2022;9;45;9.8901098901;1;;32;40.625;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:21";="800000085";Nb de journées de présence;2022;9;620;;3;;543;14.180478821;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:21";="800000085";Nombre de RAPSS transmis;2022;10;45;9.8901098901;1;;36;25;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:21";="800000085";Nb de journées de présence;2022;10;636;;3;;580;9.6551724138;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:21";="800000085";Nombre de RAPSS transmis;2022;11;46;10.10989011;1;;37;24.324324324;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:21";="800000085";Nb de journées de présence;2022;11;558;;3;;606;-7.920792079;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/27 14:51:17";="800000093";Nombre de RAPSS transmis;2022;1;35;7.9908675799;1;;71;-50.70422535;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:17";="800000093";Nb de journées de présence;2022;1;426;;3;;831;-48.73646209;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:17";="800000093";Nombre de RAPSS transmis;2022;2;36;8.2191780822;1;;39;-7.692307692;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:17";="800000093";Nb de journées de présence;2022;2;398;;3;;474;-16.03375527;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:17";="800000093";Nombre de RAPSS transmis;2022;3;36;8.2191780822;1;;48;-25;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:17";="800000093";Nb de journées de présence;2022;3;555;;3;;553;0.3616636528;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:17";="800000093";Nombre de RAPSS transmis;2022;4;44;10.0456621;1;;37;18.918918919;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:17";="800000093";Nb de journées de présence;2022;4;605;;3;;617;-1.944894652;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:17";="800000093";Nombre de RAPSS transmis;2022;5;30;6.8493150685;1;;43;-30.23255814;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:17";="800000093";Nb de journées de présence;2022;5;434;;3;;641;-32.29329173;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:17";="800000093";Nombre de RAPSS transmis;2022;6;35;7.9908675799;1;;40;-12.5;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:17";="800000093";Nb de journées de présence;2022;6;379;;3;;525;-27.80952381;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:17";="800000093";Nombre de RAPSS transmis;2022;7;49;11.187214612;1;;31;58.064516129;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:17";="800000093";Nb de journées de présence;2022;7;572;;3;;393;45.547073791;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:17";="800000093";Nombre de RAPSS transmis;2022;8;42;9.5890410959;1;;27;55.555555556;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:17";="800000093";Nb de journées de présence;2022;8;469;;3;;291;61.16838488;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:17";="800000093";Nombre de RAPSS transmis;2022;9;40;9.1324200913;1;;42;-4.761904762;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:17";="800000093";Nb de journées de présence;2022;9;468;;3;;513;-8.771929825;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:17";="800000093";Nombre de RAPSS transmis;2022;10;48;10.95890411;1;;32;50;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:17";="800000093";Nb de journées de présence;2022;10;603;;3;;518;16.409266409;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:17";="800000093";Nombre de RAPSS transmis;2022;11;43;9.8173515982;1;;33;30.303030303;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:17";="800000093";Nb de journées de présence;2022;11;572;;3;;525;8.9523809524;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/22 10:53:10";="800000523";Nombre de RAPSS transmis;2022;1;411;8.4031895318;1;;478;-14.0167364;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:10";="800000523";Nb de journées de présence;2022;1;8631;;3;;9024;-4.355053191;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:10";="800000523";Nombre de RAPSS transmis;2022;2;416;8.5054181149;1;;432;-3.703703704;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:10";="800000523";Nb de journées de présence;2022;2;7758;;3;;7815;-0.729366603;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:10";="800000523";Nombre de RAPSS transmis;2022;3;447;9.1392353302;1;;402;11.194029851;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:10";="800000523";Nb de journées de présence;2022;3;8434;;3;;8520;-1.009389671;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:10";="800000523";Nombre de RAPSS transmis;2022;4;459;9.3845839297;1;;432;6.25;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:10";="800000523";Nb de journées de présence;2022;4;8327;;3;;8464;-1.618620038;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:10";="800000523";Nombre de RAPSS transmis;2022;5;452;9.2414639133;1;;433;4.3879907621;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:10";="800000523";Nb de journées de présence;2022;5;8441;;3;;8539;-1.147675372;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:10";="800000523";Nombre de RAPSS transmis;2022;6;418;8.5463095481;1;;430;-2.790697674;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:10";="800000523";Nb de journées de présence;2022;6;7874;;3;;8297;-5.098228275;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:10";="800000523";Nombre de RAPSS transmis;2022;7;431;8.8121038642;1;;432;-0.231481481;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:10";="800000523";Nb de journées de présence;2022;7;8035;;3;;8459;-5.012412815;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:10";="800000523";Nombre de RAPSS transmis;2022;8;441;9.0165610305;1;;438;0.6849315068;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:10";="800000523";Nb de journées de présence;2022;8;7948;;3;;8405;-5.437239738;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:10";="800000523";Nombre de RAPSS transmis;2022;9;420;8.5872009814;1;;421;-0.237529691;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:10";="800000523";Nb de journées de présence;2022;9;7859;;3;;7767;1.1844985194;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:10";="800000523";Nombre de RAPSS transmis;2022;10;464;9.4868125128;1;;433;7.1593533487;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:10";="800000523";Nb de journées de présence;2022;10;7825;;3;;8330;-6.06242497;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:10";="800000523";Nombre de RAPSS transmis;2022;11;532;10.877121243;1;;446;19.282511211;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:10";="800000523";Nb de journées de présence;2022;11;7344;;3;;7979;-7.958390776;2022.11;X800000523;22DEC22;10:53:02
